Unnamed: 0,City,Claim,Tweet,Latitude,Longitude,User,Timestamp,Stance,Category,State,Verdict
13158,Sitka,The Trump assassination attempts were staged,"Holy sh*t. 

The AP reports that a local police officer climbed to the roof, encountered the shooter before he shot Trump, and retreated when the shooter pointed the gun at him.

That’s when the assassination attempt occurred.

Heads. Should. ROLL. https://t.co/xcG8NwRofW",57.0516,-135.3319,Sara Gonzales,Sun Jul 14 19:36:48 +0000 2024,Positive,['Elections'],99835,FALSE
13160,Sitka,The Trump assassination attempts were staged,"Interesting angle from the assassination attempt on President Trump.

A sniper team on a rooftop react to the report of gunfire. https://t.co/bsbV1SarL5",57.0516,-135.3319,FUNKER530,Sun Jul 14 01:34:36 +0000 2024,Positive,['Elections'],99835,FALSE
13161,Sitka,The Trump assassination attempts were staged,"Pray for President Trump! 
Pray for America!!

Slow motion of the attempted assassination of Trump at the rally in Butler, Pennsylvania. 

The shooter clearly clipped DJT's ear, frames frozen on the injury https://t.co/xkkIIS7BmR",57.0516,-135.3319,Eddie,Sat Jul 13 22:53:02 +0000 2024,Positive,['Elections'],99835,FALSE
13173,Sitka,The government is weaponizing or creating hurricanes to interfere with the election,"I have been driving myself crazy asking the same question. Two back to back hurricanes, both set to hit deep red strongholds 30 days before the most important election in our lifetime. https://t.co/as015Kgv0D",57.0516,-135.3319,Insurrection Barbie,Mon Oct 07 06:37:12 +0000 2024,Positive,['Elections'],99835,FALSE
13224,Sitka,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP retracted this story—“No, JD Vance did not have sex with a couch”. Vance campaign hung up on John Oliver, which he points out is “not a no”. https://t.co/txQTjEnFis",57.0516,-135.3319,Eric Feigl-Ding,Mon Jul 29 04:15:51 +0000 2024,Negative,['Elections'],99835,FALSE
13235,Sitka,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",57.0516,-135.3319,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],99835,FALSE
13236,Sitka,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,57.0516,-135.3319,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],99835,FALSE
13251,Sitka,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"Remember when Kamala said that Jan 6th was “the worst attack on Democracy since the Civil War” the day before the anniversary of 9/11?

We do.

https://t.co/XxHhwMj9FK",57.0516,-135.3319,Libs of TikTok,Mon Jan 06 17:30:10 +0000 2025,Positive,['Elections'],99835,FALSE
13260,Sitka,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,This is the historic day that we will certify the 2024 election of Donald J. Trump! MAGA 🇺🇸 https://t.co/ytfKqprG1v,57.0516,-135.3319,Rep. Keith Self,Mon Jan 06 13:09:19 +0000 2025,Positive,['Elections'],99835,FALSE
13262,Sitka,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"BREAKING: Trump's election win has officially been certified!!! 🇺🇸🇺🇸🇺🇸

Kamala is the one who had to certify it 🤣 https://t.co/BeNJBqy4AJ",57.0516,-135.3319,Libs of TikTok,Mon Jan 06 18:44:20 +0000 2025,Negative,['Elections'],99835,FALSE
13267,Sitka,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"History loves symmetry.

Jan 6, 2017; Joe Biden certified DJT's win
Jan 6, 2025; Kamala Harris will certify DJT's win

During the 2017 election, Dems objected to the certification, and there were protestors. Watch: Will history be repeated... https://t.co/KVmBxpvPMH",57.0516,-135.3319,Eddie,Mon Jan 06 16:18:24 +0000 2025,Positive,['Elections'],99835,FALSE
13270,Sitka,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Unburdened by what has been and what could have been.

This afternoon, President Trump's historic, 2024 Election victory was OFFICIALLY CERTIFIED.

Joy and vibes are here to stay 🇺🇸 https://t.co/y5E21l9ryy",57.0516,-135.3319,Byron Donalds,Mon Jan 06 19:54:39 +0000 2025,Positive,['Elections'],99835,FALSE
13272,Sitka,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"ELECTION HAS BEEN CERTIFIED, TRUMP IS OUR PRESIDENT AGAIN!

@CharlieKirk11 shares his enthusiasm as Kamala Harris has just certified the 2024 election. https://t.co/OItpSzsB6g",57.0516,-135.3319,Real America's Voice (RAV),Mon Jan 06 18:55:27 +0000 2025,Neutral,['Elections'],99835,FALSE
13274,Sitka,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Watched the election certification, and Kamala Harris trying to talk over the applause for President Donald Trump votes filled my heart with great joy. 🤣👏🏼 https://t.co/UcDvDRdjbo",57.0516,-135.3319,☘️𝕃𝕦𝕔𝕜𝕪 Ƒʉͫcͧкͭιͪηͣ 𝕄𝕔𝔾𝕖𝕖‎,Mon Jan 06 18:39:44 +0000 2025,Negative,['Elections'],99835,FALSE
13428,Helena,The government is weaponizing or creating hurricanes to interfere with the election,"Over the past three decades, the frequency of all hurricanes has declined faster than the frequency of major hurricanes.  The press reports this as ""an increase in major hurricane percent.""

The clown show never ends for #ClimateScam professionals.

https://t.co/TCsJeFb8lZ https://t.co/KOVTWnCLIr",46.5884,-112.0245,Tony Heller,Wed Jan 08 00:06:23 +0000 2025,Negative,['Elections'],Montana,FALSE
13476,Helena,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP retracted this story—“No, JD Vance did not have sex with a couch”. Vance campaign hung up on John Oliver, which he points out is “not a no”. https://t.co/txQTjEnFis",46.5884,-112.0245,Eric Feigl-Ding,Mon Jul 29 04:15:51 +0000 2024,Negative,['Elections'],Montana,FALSE
13485,Helena,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",46.5884,-112.0245,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],Montana,FALSE
13488,Helena,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,46.5884,-112.0245,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],Montana,FALSE
13495,Helena,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,Hilarious! We just caught @CNN using AI to try to make the crowd look bigger at a @KamalaHarris event! https://t.co/Lhfjv7dbxY,46.5884,-112.0245,The Older Millennial,Sun Aug 04 00:23:29 +0000 2024,Positive,['Elections'],Montana,FALSE
13502,Helena,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"The dead giveaway is the black curtains to block off entire empty sections. This is why they use AI. And guess who on the campaign is the resident AI expert? Mike Nellis the organizer of ""White Dudes for Harris.""

No surprise then, because there was massive evidence of fakery on https://t.co/enzwYZgDPy",46.5884,-112.0245,Tony Seruga,Sat Aug 10 23:35:16 +0000 2024,Positive,['Elections'],Montana,FALSE
13504,Helena,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"I seriously cannot believe they used AI to make it seem like Kamala had huge crowds waiting for her 💀🤣😭😭😭

Tell me you’re desperate without telling me you’re desperate!!!! https://t.co/319YnE9Zz1",46.5884,-112.0245,TONY™,Fri Aug 09 01:54:02 +0000 2024,Positive,['Elections'],Montana,FALSE
13508,Helena,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"Kamala Harris’s campaign is using AI to manipulate her campaign photos and videos. And it’s all being orchestrated by @MikeNellis, a senior advisor to Kamala Harris who works with Loren Merchan, the daughter of Judge Juan Merchan as I have previously reported. 

Why won’t the https://t.co/Pkk1neMh4O",46.5884,-112.0245,Laura Loomer,Sat Aug 10 03:27:54 +0000 2024,Positive,['Elections'],Montana,FALSE
13510,Helena,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"WATCH⚡️

Kamala Harris will be the first presidential candidate since Al Gore to officially certify their own electoral loss today. @Breaking911 https://t.co/RWMU0TqRAi",46.5884,-112.0245,Open Source Intel,Mon Jan 06 13:51:37 +0000 2025,Positive,['Elections'],Montana,FALSE
13511,Helena,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,DO NOT believe the FAKE Kamala Harris Polls. Her campaign was just caught using a FAKE crowd photo at her ‘campaign rally stop’. https://t.co/gRMJXjb3Dy,46.5884,-112.0245,Liz Churchill,Sat Aug 10 18:53:58 +0000 2024,Positive,['Elections'],Montana,FALSE
13524,Helena,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"BREAKING: Trump's election win has officially been certified!!! 🇺🇸🇺🇸🇺🇸

Kamala is the one who had to certify it 🤣 https://t.co/BeNJBqy4AJ",46.5884,-112.0245,Libs of TikTok,Mon Jan 06 18:44:20 +0000 2025,Negative,['Elections'],Montana,FALSE
13647,Bismarck,The Trump assassination attempts were staged,Second ✌️assassination attempt made on Trump today while he was golfing. Word is secret service did their job this time and is in process of taking the individual in. They have ditched their AK47 and fled the scene #Trump https://t.co/uqiRoVFuPk,46.8083,-100.7837,Daniel Stakleff,Sun Sep 15 20:25:07 +0000 2024,Positive,['Elections'],North Dakota,FALSE
13656,Bismarck,The Trump assassination attempts were staged,"Assassination attempt on Donald Trump!

Several gun shots were fired at him in a rally at Butler, Pennsylvania
Bullet grazed his upper part of ear
Suspected Shooter Dead.

An innocent bystander was hit dead.

Congratulations ""President"" Trump!

Reason why PM .@narendramodi Ji https://t.co/aY5WG40Oxj",46.8083,-100.7837,BhikuMhatre,Sun Jul 14 01:42:28 +0000 2024,Positive,['Elections'],North Dakota,FALSE
13658,Bismarck,The Trump assassination attempts were staged,"Trump gets hit with a BB gun or pellet shot, no one in the crowd even moves. The sound is very weak. Staged or not, this was not an “assassination attempt”. Just gives more MAGA propaganda and they’re the gun party. https://t.co/uL3QdFzlEI",46.8083,-100.7837,Mike Elhardt,Sat Jul 13 23:09:04 +0000 2024,Negative,['Elections'],North Dakota,FALSE
13662,Bismarck,The Trump assassination attempts were staged,"🚨Bombshell new bystander footage of Trump assassination attempt in Butler, PA reveals police surrounding building, clearing perimeter where sniper Thomas Crooks opened fire OVER AN HOUR before shots rang out

 https://t.co/sew10HntBR",46.8083,-100.7837,Benny Johnson,Mon Jul 29 16:31:38 +0000 2024,Positive,['Elections'],North Dakota,FALSE
13663,Bismarck,The Trump assassination attempts were staged,"This is how you know January 6th Insurrection Day was setup by the same people who planned the Donald Trump assassination attempt
 https://t.co/MxV7eS2XqI",46.8083,-100.7837,Johnny Midnight ⚡️,Tue Jan 07 01:13:31 +0000 2025,Positive,['Elections'],North Dakota,FALSE
13664,Bismarck,The Trump assassination attempts were staged,Confirmed assassination attempt on Trump. Suspect arrested and identified as Ryan Wesley Routh. https://t.co/G5Vkk4CACH,46.8083,-100.7837,Shipwreck,Sun Sep 15 22:17:36 +0000 2024,Positive,['Elections'],North Dakota,FALSE
13679,Bismarck,The government is weaponizing or creating hurricanes to interfere with the election,"Over the past three decades, the frequency of all hurricanes has declined faster than the frequency of major hurricanes.  The press reports this as ""an increase in major hurricane percent.""

The clown show never ends for #ClimateScam professionals.

https://t.co/TCsJeFb8lZ https://t.co/KOVTWnCLIr",46.8083,-100.7837,Tony Heller,Wed Jan 08 00:06:23 +0000 2025,Negative,['Elections'],North Dakota,FALSE
13690,Bismarck,Electronic voting machines are programmed to change votes ,"#4 Furthermore, not only are U.S. elections being programmed on computers running out-of-date software, but voting machine manufacturers have also installed remote-access software and wireless modems connecting voting machines directly to the internet.

NBC News reported ten https://t.co/QZPhDVr8tP",46.8083,-100.7837,KanekoaTheGreat,Tue Apr 18 23:26:58 +0000 2023,Positive,['Elections'],North Dakota,FALSE
13694,Bismarck,Electronic voting machines are programmed to change votes ,"#4 Furthermore, U.S. elections are not only programmed on computers running outdated software, but voting machine manufacturers have also installed remote-access software and wireless modems, connecting voting machines directly to the internet.

NBC News reported ten months https://t.co/4FgQX5b9xF",46.8083,-100.7837,KanekoaTheGreat,Sat Jun 15 15:20:23 +0000 2024,Positive,['Elections'],North Dakota,FALSE
13730,Bismarck,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP retracted this story—“No, JD Vance did not have sex with a couch”. Vance campaign hung up on John Oliver, which he points out is “not a no”. https://t.co/txQTjEnFis",46.8083,-100.7837,Eric Feigl-Ding,Mon Jul 29 04:15:51 +0000 2024,Negative,['Elections'],North Dakota,FALSE
13736,Bismarck,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,46.8083,-100.7837,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],North Dakota,FALSE
13740,Bismarck,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",46.8083,-100.7837,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],North Dakota,FALSE
13742,Bismarck,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,Someone tweeted a random joke and it forced JD Vance to spend his entire first week as VP pick explaining that he didn't actually have sex with a couch. The internet remains undefeated.,46.8083,-100.7837,ʟᴜᴋᴇ ʙᴀʀɴᴇᴛᴛ 🚛👻,Thu Jul 25 14:17:53 +0000 2024,Negative,['Elections'],North Dakota,FALSE
13749,Bismarck,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"I seriously cannot believe they used AI to make it seem like Kamala had huge crowds waiting for her 💀🤣😭😭😭

Tell me you’re desperate without telling me you’re desperate!!!! https://t.co/319YnE9Zz1",46.8083,-100.7837,TONY™,Fri Aug 09 01:54:02 +0000 2024,Positive,['Elections'],North Dakota,FALSE
13751,Bismarck,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,@DefiyantlyFree Every single person involved in the Minneapolis riots made bail because of Kamala Harris. https://t.co/SpIxDC66Sr,46.8083,-100.7837,Ryan Jacobsen,Mon Jan 06 18:55:38 +0000 2025,Positive,['Elections'],North Dakota,FALSE
13753,Bismarck,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"@TheBabylonBee Anyone questioning or doubting the authenticity of this video because of AI really needs to get educated about AI... and who better to explain AI than Kamala Harris. Listen and learn!

Yes, this is real.
https://t.co/9SlVVXndwf",46.8083,-100.7837,E 🇺🇸,Wed Sep 18 23:18:44 +0000 2024,Positive,['Elections'],North Dakota,FALSE
13756,Bismarck,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,Well it looks like CNN just got busted using AI to make the crowds for Kamala look bigger. 🤣 https://t.co/voOZbCK3R6,46.8083,-100.7837,⚔️ Silent Silas ⚔️,Sun Aug 04 02:41:26 +0000 2024,Positive,['Elections'],North Dakota,FALSE
13757,Bismarck,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"Nothing but lies from the fake campaign with an equally fake candidate. This post states:

‘Holy moly!!! This massive line of people who came out for Kamala Harris isn’t Delaware or Chicago…

THIS IS TENNESSEE!!!’

First of all, Tennessee does not have palm trees, okay, maybe 5 https://t.co/Vfe5KoDDxA",46.8083,-100.7837,Tony Seruga,Sun Sep 01 23:07:34 +0000 2024,Negative,['Elections'],North Dakota,FALSE
13758,Bismarck,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,DO NOT believe the FAKE Kamala Harris Polls. Her campaign was just caught using a FAKE crowd photo at her ‘campaign rally stop’. https://t.co/gRMJXjb3Dy,46.8083,-100.7837,Liz Churchill,Sat Aug 10 18:53:58 +0000 2024,Positive,['Elections'],North Dakota,FALSE
13763,Bismarck,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"This is Big 🚨 “CNN just got caught using AI to try to make the crowds at a Kamala Harris event look bigger”

“We're now at the point that in the last 2 days alone, we got MSNBC editing a Joe Rogan clip to make it sound like he supported Kamala Harris when actually he was talking https://t.co/R4YeWxhgNg",46.8083,-100.7837,Wall Street Apes,Sun Aug 04 16:33:35 +0000 2024,Positive,['Elections'],North Dakota,FALSE
13764,Bismarck,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"BREAKING: Trump's election win has officially been certified!!! 🇺🇸🇺🇸🇺🇸

Kamala is the one who had to certify it 🤣 https://t.co/BeNJBqy4AJ",46.8083,-100.7837,Libs of TikTok,Mon Jan 06 18:44:20 +0000 2025,Negative,['Elections'],North Dakota,FALSE
13775,Bismarck,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Unburdened by what has been and what could have been.

This afternoon, President Trump's historic, 2024 Election victory was OFFICIALLY CERTIFIED.

Joy and vibes are here to stay 🇺🇸 https://t.co/y5E21l9ryy",46.8083,-100.7837,Byron Donalds,Mon Jan 06 19:54:39 +0000 2025,Positive,['Elections'],North Dakota,FALSE
13870,Boise,"Jews, Zionists and Israel control the election results","Israeli jews brag about rigging 30+ presidential elections to undercover reporters acting as potential clients.

This is just ONE Israel-based team. https://t.co/YTupU9Wfaf",43.615,-116.2023,Chasing Sunsets,Tue Oct 29 20:13:38 +0000 2024,Positive,['Elections'],Idaho,FALSE
13902,Boise,The Trump assassination attempts were staged,"Where was Secret Service when dude got close enough to get this footage?

Ya. The 2nd “assassination” attempt was fake AF. 

 https://t.co/2EfdXWquXa",43.615,-116.2023,Duke Silver,Tue Sep 17 17:38:17 +0000 2024,Positive,['Elections'],Idaho,FALSE
13909,Boise,The Trump assassination attempts were staged,"Hey, does anybody ever notice how Joe Biden waited until Trumps assassination attempt was unsuccessful to drop out of the race? Or is it just me?",43.615,-116.2023,Based Washington™,Tue Jan 07 02:10:49 +0000 2025,Positive,['Elections'],Idaho,FALSE
13912,Boise,The Trump assassination attempts were staged,"This is how you know January 6th Insurrection Day was setup by the same people who planned the Donald Trump assassination attempt
 https://t.co/MxV7eS2XqI",43.615,-116.2023,Johnny Midnight ⚡️,Tue Jan 07 01:13:31 +0000 2025,Positive,['Elections'],Idaho,FALSE
13915,Boise,The Trump assassination attempts were staged,"BREAKING NEWS:

Second assassination attempt on @realDonaldTrump . 

Donald #Trump was between “300 and 500 yards” from the suspect when FBI agents confronted him. https://t.co/PNAhbb0WBO",43.615,-116.2023,Miodrag,Sun Sep 15 21:41:04 +0000 2024,Positive,['Elections'],Idaho,FALSE
13980,Boise,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP retracted this story—“No, JD Vance did not have sex with a couch”. Vance campaign hung up on John Oliver, which he points out is “not a no”. https://t.co/txQTjEnFis",43.615,-116.2023,Eric Feigl-Ding,Mon Jul 29 04:15:51 +0000 2024,Negative,['Elections'],Idaho,FALSE
13991,Boise,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,43.615,-116.2023,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],Idaho,FALSE
13994,Boise,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",43.615,-116.2023,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],Idaho,FALSE
13997,Boise,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,Someone tweeted a random joke and it forced JD Vance to spend his entire first week as VP pick explaining that he didn't actually have sex with a couch. The internet remains undefeated.,43.615,-116.2023,ʟᴜᴋᴇ ʙᴀʀɴᴇᴛᴛ 🚛👻,Thu Jul 25 14:17:53 +0000 2024,Negative,['Elections'],Idaho,FALSE
14002,Boise,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,Hilarious! We just caught @CNN using AI to try to make the crowd look bigger at a @KamalaHarris event! https://t.co/Lhfjv7dbxY,43.615,-116.2023,The Older Millennial,Sun Aug 04 00:23:29 +0000 2024,Positive,['Elections'],Idaho,FALSE
14004,Boise,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"“Your lack of action speaks Volumes!”

-Liberal who looks like Kamala cut his hair is upset she’s going to certify the election 😱

How busy are therapists going to be this month? 😂🤣 https://t.co/7dQIsG9H1O",43.615,-116.2023,Meme’nOnLibs,Mon Jan 06 17:02:14 +0000 2025,Negative,['Elections'],Idaho,FALSE
14011,Boise,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"Well the difference is .... the 2020 election was stolen from Trump.    They would have stolen it again but there weren't measures  put in place to keep it from  happening again ... we all know they tried .... real hard tho.   

There are quite a few libtards out there praying https://t.co/2ReUewdXEP",43.615,-116.2023,❤🎹 Ames 🎹❤,Tue Jan 07 03:38:26 +0000 2025,Positive,['Elections'],Idaho,FALSE
14015,Boise,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"You didn’t just repost a video. You reposted a video that said Zuckerberg looked like he was being held hostage. 

Which is supposed to be some kind of a covert way of saying Trump is an authoritarian.

Until Democrats come to grips with the fact that their policies suck. Their",43.615,-116.2023,Insurrection Barbie,Tue Jan 07 17:40:18 +0000 2025,Negative,['Elections'],Idaho,FALSE
14018,Boise,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"BREAKING: Trump's election win has officially been certified!!! 🇺🇸🇺🇸🇺🇸

Kamala is the one who had to certify it 🤣 https://t.co/BeNJBqy4AJ",43.615,-116.2023,Libs of TikTok,Mon Jan 06 18:44:20 +0000 2025,Negative,['Elections'],Idaho,FALSE
14028,Boise,Taylor Swift and her fanbase endorse or are partial to Donald Trump for the 2024 Presidential Election.,"Watched the election certification, and Kamala Harris trying to talk over the applause for President Donald Trump votes filled my heart with great joy. 🤣👏🏼 https://t.co/UcDvDRdjbo",43.615,-116.2023,☘️𝕃𝕦𝕔𝕜𝕪 Ƒʉͫcͧкͭιͪηͣ 𝕄𝕔𝔾𝕖𝕖‎,Mon Jan 06 18:39:44 +0000 2025,Negative,['Elections'],Idaho,FALSE
14087,Boise,Kamala Harris wore an earpiece during the debate to receive answers.,"Ok ok ok, turns out Kamala WAS wearing an earpiece and I HAVE THE AUDIO!!!!! https://t.co/LcR6QeqASF",43.615,-116.2023,Magical Trevor (Meme TV),Wed Sep 11 17:47:18 +0000 2024,Positive,['Elections'],Idaho,FALSE
14114,San Jose,"Jews, Zionists and Israel control the election results","Israeli jews brag about rigging 30+ presidential elections to undercover reporters acting as potential clients.

This is just ONE Israel-based team. https://t.co/YTupU9Wfaf",37.3382,-121.8863,Chasing Sunsets,Tue Oct 29 20:13:38 +0000 2024,Positive,['Elections'],California,FALSE
14155,San Jose,The Trump assassination attempts were staged,"Where was Secret Service when dude got close enough to get this footage?

Ya. The 2nd “assassination” attempt was fake AF. 

 https://t.co/2EfdXWquXa",37.3382,-121.8863,Duke Silver,Tue Sep 17 17:38:17 +0000 2024,Positive,['Elections'],California,FALSE
14163,San Jose,The Trump assassination attempts were staged,"This is how you know January 6th Insurrection Day was setup by the same people who planned the Donald Trump assassination attempt
 https://t.co/MxV7eS2XqI",37.3382,-121.8863,Johnny Midnight ⚡️,Tue Jan 07 01:13:31 +0000 2025,Positive,['Elections'],California,FALSE
14165,San Jose,The Trump assassination attempts were staged,"12. On July 13, 2024, an assassination attempt on the former U.S. President Donald Trump occurred during a campaign rally in Pennsylvania. A gunman fired shots, killing one person and injuring two others. Trump was unharmed and later released from the hospital. https://t.co/58XTbrIZwK",37.3382,-121.8863,Page Of History,Mon Jan 06 17:32:39 +0000 2025,Positive,['Elections'],California,FALSE
14178,San Jose,The government is weaponizing or creating hurricanes to interfere with the election,"Over the past three decades, the frequency of all hurricanes has declined faster than the frequency of major hurricanes.  The press reports this as ""an increase in major hurricane percent.""

The clown show never ends for #ClimateScam professionals.

https://t.co/TCsJeFb8lZ https://t.co/KOVTWnCLIr",37.3382,-121.8863,Tony Heller,Wed Jan 08 00:06:23 +0000 2025,Negative,['Elections'],California,FALSE
14234,San Jose,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP retracted this story—“No, JD Vance did not have sex with a couch”. Vance campaign hung up on John Oliver, which he points out is “not a no”. https://t.co/txQTjEnFis",37.3382,-121.8863,Eric Feigl-Ding,Mon Jul 29 04:15:51 +0000 2024,Negative,['Elections'],California,FALSE
14242,San Jose,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,We did it folks!  AP has pulled down their fake fact check on JD Vance having sexual relations with his couch. This is a victory for the truth and for those of us who care about our furniture. https://t.co/smKq0KTKWl,37.3382,-121.8863,Rep. Jack Kimble,Thu Jul 25 18:01:11 +0000 2024,Positive,['Elections'],California,FALSE
14248,San Jose,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,"AP declares “JD Vance did not have sex with a couch” in now-deleted fact check.

Follow: @AFpost https://t.co/ijeR0Ue9Hv",37.3382,-121.8863,AF Post,Thu Jul 25 21:51:26 +0000 2024,Negative,['Elections'],California,FALSE
14249,San Jose,JD Vance admitted to an inappropriate sex act involving a couch in his memoir.,Someone tweeted a random joke and it forced JD Vance to spend his entire first week as VP pick explaining that he didn't actually have sex with a couch. The internet remains undefeated.,37.3382,-121.8863,ʟᴜᴋᴇ ʙᴀʀɴᴇᴛᴛ 🚛👻,Thu Jul 25 14:17:53 +0000 2024,Negative,['Elections'],California,FALSE
14250,San Jose,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"“Your lack of action speaks Volumes!”

-Liberal who looks like Kamala cut his hair is upset she’s going to certify the election 😱

How busy are therapists going to be this month? 😂🤣 https://t.co/7dQIsG9H1O",37.3382,-121.8863,Meme’nOnLibs,Mon Jan 06 17:02:14 +0000 2025,Negative,['Elections'],California,FALSE
14251,San Jose,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,Hilarious! We just caught @CNN using AI to try to make the crowd look bigger at a @KamalaHarris event! https://t.co/Lhfjv7dbxY,37.3382,-121.8863,The Older Millennial,Sun Aug 04 00:23:29 +0000 2024,Positive,['Elections'],California,FALSE
14257,San Jose,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"I seriously cannot believe they used AI to make it seem like Kamala had huge crowds waiting for her 💀🤣😭😭😭

Tell me you’re desperate without telling me you’re desperate!!!! https://t.co/319YnE9Zz1",37.3382,-121.8863,TONY™,Fri Aug 09 01:54:02 +0000 2024,Positive,['Elections'],California,FALSE
14259,San Jose,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"ELON: JANUARY 6 WAS NOT A VIOLENT INSURRECTION, AS THE MEDIA TRIES TO PORTRAY IT

“On January 6, [Trump] told people to back down. 

He said, do not do violence.

And then people were saying that's actually some sort of dog whistle about doing violence. 

What are you supposed to https://t.co/KAWMNZPTQv",37.3382,-121.8863,Mario Nawfal,Mon Jan 06 21:22:16 +0000 2025,Negative,['Elections'],California,FALSE
14262,San Jose,The crowd at Kamala Harris’s rally was artificially inflated using AI technology.,"Kamala Harris’s campaign is using AI to manipulate her campaign photos and videos. And it’s all being orchestrated by @MikeNellis, a senior advisor to Kamala Harris who works with Loren Merchan, the daughter of Judge Juan Merchan as I have previously reported. 

Why won’t the https://t.co/Pkk1neMh4O",37.3382,-121.8863,Laura Loomer,Sat Aug 10 03:27:54 +0000 2024,Positive,['Elections'],California,FALSE
